"","Location","X","newDates","snips","items","sources","URL","Date","wellFormed","week","weekNum","lng","lat","adminName1"
"1758","HONG KONG",1563,"Friday, January 08, 2016","HONG KONG - An outbreak of highly pathogenic avian influenza has been discovered in Hong Kong's Diamond Hill area.","Avian Flu Found in Hong Kong Wild Bird","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=380",2016-01-08,TRUE,5,-82,"114.15769","22.28552","Central and Western"
"1759","HONG KONG",1524,"Friday, November 20, 2015","HONG KONG - Preliminary testing of an Oriental magpie robin (pictured above) found in Kwai Chung has returned a positive result for the H5 avian influenza virus, a spokesman for the Agriculture, Fisheries and Conservation Department (AFCD) has said.","Dead Robin Tests Positive for H5 Bird Flu Virus in Hong Kong","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=420",2015-11-20,TRUE,5,-89,"114.15769","22.28552","Central and Western"
"1760","HONG KONG",2795,"Friday, December 23, 2011","HONG KONG - Experts have reassured people in Hong Kong that the discovery of a chicken infected with the potentially lethal H5N1 avian flu virus in a city market on Tuesday raises no cause for alarm.","Flu Scare Sparks Mass Bird Cull in Hong Kong","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220",2011-12-23,TRUE,5,-293,"114.15769","22.28552","Central and Western"
"1761","HONG KONG",117,"Thursday, November 09, 2006","HONG KONG - The World Health Organisation has urged Chinese and foreign scientists to stop squabbling and share information to figure out how to combat a new H5N1 bird flu virus strain that is spreading unchecked in poultry flocks.","WHO tells bird flu scientists to stop squabbling","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900",2006-11-09,TRUE,4,-560,"114.15769","22.28552","Central and Western"
"1762","HONG KONG",1916,"Friday, February 06, 2009","HONG KONG - Hong Kong authorities closed a popular bird sanctuary to the public for three weeks starting Friday after a dead bird discovered there tested positive for avian flu.","HK Sanctuary Closed after Bird Dies of Avian Flu","International Herald Tribune","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3100",2009-02-06,TRUE,5,-443,"114.15769","22.28552","Central and Western"
"1763","HONG KONG",416,"Friday, December 06, 2013","HONG KONG - The diagnosis of Hong Kong's first case of H7N9 avian flu on Monday realized the worst fears of the health care community that the potentially lethal flu strain would return this winter.","Hong Kong  Bird Flu Diagnosis Heightens Fears","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1540",2013-12-06,TRUE,5,-191,"114.15769","22.28552","Central and Western"
"1764","HONG KONG",2815,"Thursday, January 12, 2012","HONG KONG - Hong Kong is downgrading the current bird flu warning from 'serious' to an 'alert' level from 12 January.","Hong Kong Downgrades Bird Flu Alert","Channelnewsasia.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2200",2012-01-12,TRUE,4,-290,"114.15769","22.28552","Central and Western"
"1765","HONG KONG",29,"Wednesday, February 20, 2013","HONG KONG - Import of all poultry and poultry products, including poultry eggs, from the states of Brandenburg and Berlin of Germany, has been banned with immediate effect for the protection of Hong Kong's public and animal health, the Center for Food Safety (CFS) of the Food and Environmental Hygiene Department announced Tuesday, 19 February.","HK Bans Poultry Products Imports from Germany","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1920",2013-02-20,TRUE,3,-232,"114.15769","22.28552","Central and Western"
"1766","HONG KONG",279,"Wednesday, August 07, 2013","HONG KONG - An import ban on poultry eggs from Taiwan's Hualien County has come into effect, the Center for Food Safety of Hong Kong announced Monday. ","HK Bans Taiwan Hualien's Poultry Eggs","ShanghaiDaily.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1680",2013-08-07,TRUE,3,-208,"114.15769","22.28552","Central and Western"
"1767","HONG KONG",1223,"Monday, February 18, 2008","HONG KONG - The Agriculture, Fisheries and Conservation Department of Hong Kong has confirmed that the Oriental Magpie Robin found earlier in Cheung Sha Wan was H5N1 positive after a series of laboratory tests. ","Oriental Magpie Robin Tests Positive for H5N1 Virus in HK","Xinhuanet","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3780",2008-02-18,TRUE,1,-493,"114.15769","22.28552","Central and Western"
"1768","HONG KONG",2463,"Thursday, December 23, 2010","HONG KONG - A spokesman for the Agriculture, Fisheries and Conservation Department (AFCD) said yesterday that a chicken carcass found in Sha Lo Wan, Lantau, was confirmed to be H5 positive after a series of laboratory tests.","Chicken Carcass Found in Hong Kong Confirmed H5-Positive","Press release","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2540",2010-12-23,TRUE,4,-345,"114.15769","22.28552","Central and Western"
"1769","HONG KONG",870,"Tuesday, December 30, 2014","HONG KONG - Hong Kong hospitals raised alert levels yesterday as a woman diagnosed with the deadly H7N9 avian flu virus was in a critical condition.The 68-year-old woman was admitted to hospital on 25 December after returning from the southern Chinese city of Shenzhen almost two weeks earlier, although it has not been confirmed where or how she contracted the virus.","Hong Kong on Alert for H7N9 Avian Flu Virus","Shanghai Daily","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1080",2014-12-30,TRUE,2,-135,"114.15769","22.28552","Central and Western"
"1770","HONG KONG",2762,"Monday, December 19, 2011","HONG KONG - A seagull found dead at Yuen Long on 13 December has tested positive for H5N1 highly pathogenic avian influenza (HPAI). ","Wild Bird Found Dead with H5N1","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240",2011-12-19,TRUE,1,-293,"114.15769","22.28552","Central and Western"
"1771","HONG KONG",1495,"Wednesday, June 25, 2008","HONG KONG - The poultry industry has been given an official ultimatum accept a HK$1 billion government compensation package to shut down their businesses or face an uncertain future.","Take Our $1b or Leave it says Hong Kong Ulitmatum","TheStandard","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520",2008-06-25,TRUE,3,-475,"114.15769","22.28552","Central and Western"
"1772","HONG KONG",2969,"Friday, July 13, 2012","HONG KONG - Following confirmation of H5N1 virus detected in a swab sample collected from a bird cage in a pet shop on 5 July, all 1,000 birds in the pet shop where the sample was collected were destroyed. There are 18 bird pet shops in the neighborhood housing about 10,000 birds in total. The Hong Kong government immediately declared the market as an infected area and ordered for its closure for 21 days.","Bird Market Closed Due to Detection of H5N1 Virus","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2040",2012-07-13,TRUE,5,-264,"114.15769","22.28552","Central and Western"
"1773","HONG KONG",659,"Tuesday, April 15, 2014","HONG KONG - Hong Kong's Center for Food Safety has announced that it has banned, with immediate effect, the import of poultry and poultry products, including eggs, from Kumamoto Prefecture of Japan following the announcement of avian flu in poultry in that region.","Hong Kong Bans Poultry Products from Japan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1300",2014-04-15,TRUE,2,-172,"114.15769","22.28552","Central and Western"
"1774","HONG KONG",861,"Friday, January 02, 2015","HONG KONG - Wholesalers may stop sales in protest at temporary delivery arrangements they claim 'will not work' after a second virus scare of the year.The dispute broke out as health officials carried out the grim task of culling all 19,000 birds at Cheung Sha Wan wholesale market, the second mass cull of the year. The cull, along with a three-week ban on imports, was announced in a dramatic 1.30am press conference by health minister Dr Ko Wing-man, after samples from a farm in Huizhou, Guangdong, tested positive for the deadly H7N9 strain of the virus.All trade in live chickens will be halted for several days as health officials inspect local farms, although no cases of bird flu have been found in locally bred chickens so far. ","Hong Kong Poultry Wholesalers Threaten Boycott after Bird Flu Cull","South China Morning Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1080",2015-01-02,TRUE,5,-135,"114.15769","22.28552","Central and Western"
"1775","HONG KONG",2958,"Thursday, May 17, 2012","HONG KONG - The import of poultry products, including poultry eggs and frozen poultry, from northeastern Liaoning province on the Chinese mainland has resumed, the Center for Food Safety of the Hong Kong Special Administrative Region of China announced.","HK Resumes Poultry Imports from Liaoning","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2060",2012-05-17,TRUE,4,-272,"114.15769","22.28552","Central and Western"
"1776","HONG KONG",955,"Wednesday, September 05, 2007","HONG KONG - The 20,000 daily import ceiling for Mainland live chickens should remain to avoid an accumulation of live poultry in retail and wholesale markets which may raise the risk of an avian flu outbreak, the Food & Health Bureau says.","Live Chicken Import Cap To Stay","HealthAndCommuntiy","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4060",2007-09-05,TRUE,3,-517,"114.15769","22.28552","Central and Western"
"1777","HONG KONG",1747,"Thursday, December 11, 2008","HONG KONG - After three dead chicken tested positive to the deadly H5 virus in Hong Kong, 80,000 chickens were slaughtered and emergency restrictions put into place.","Total Ban on HK Poultry Imports","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3260",2008-12-11,TRUE,4,-451,"114.15769","22.28552","Central and Western"
"1778","HONG KONG",419,"Thursday, December 05, 2013","HONG KONG - The Centre for Food Safety has banned the import of poultry and poultry products from Alentejo, Portugal, and Baden-Wurttemburg, Germany.","Hong Kong Imposes More Poultry Bans","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1540",2013-12-05,TRUE,4,-191,"114.15769","22.28552","Central and Western"
"1779","HONG KONG",1051,"Monday, March 02, 2015","HONG KONG - On 23 February 2015, the Department of Health, Hong Kong Special Administrative Region (SAR), China notified WHO of one additional laboratory-confirmed case of human infection with avian influenza A(H7N9) virus.Details of the case are as follows: a 61-year-old man from Hong Kong SAR developed symptoms on 16 February, consulted a private doctor on the same day and was admitted to hospital on 20 February. He had travelled to Zhangmutou, Dongguan, Guangdong, from 6 to 8 February and from 14 to 15 February. He visited a wet market on 14 February and bought two slaughtered chickens. Based on the available information, it is considered that the patient was infected outside Hong Kong. Xinhua reports that the patient died on 1 March, the first H7N9-related death in Hong Kong.","Human Infection with Avian Influenza A(H7N9) Virus – China","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=900",2015-03-02,TRUE,1,-126,"114.15769","22.28552","Central and Western"
"1780","HONG KONG",1766,"Friday, December 19, 2008","HONG KONG - The H5N1 virus found in dead chickens in a Yuen Long farm had not mutated, Undersecretary for Food and Health Gabriel Leung told the Legislative Council's panel on food safety and environmental hygiene yesterday. ","Dead Chickens Get H5N1 Mutation All-Clear","The Standard","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3240",2008-12-19,TRUE,5,-450,"114.15769","22.28552","Central and Western"
"1781","HONG KONG",1860,"Friday, January 16, 2009","HONG KONG - The Centre for Food Safety has resumed processing applications for importing poultry and poultry products from Thailand, except the central west part of the country.","Poultry Imports from Thailand Resume","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3160",2009-01-16,TRUE,5,-446,"114.15769","22.28552","Central and Western"
"1782","HONG KONG",1220,"Thursday, January 31, 2008","HONG KONG - Ocean Park, one of Hong Kong's favorite tourism attractions, announced on Thursday that it would shut down its walk-through aviaries for 21 days after a dead bird found in the park was suspected of infecting H5 bird flu virus. ","Suspicion of Bird Flu in Ocean Park","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3800",2008-01-31,TRUE,4,-496,"114.15769","22.28552","Central and Western"
