"","newDates","snips","items","sources","URL"
"1453","Friday, June 06, 2008","UK - A quick-thinking farmer prevented a potentially devastating outbreak of bird flu spreading across Oxfordshire, Government officials said tonight.","Farmer Prevented Bird Flu Spread","OxfordMail","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1454","Friday, June 06, 2008","UK - Chief Veterinary Officer Nigel Gibbens has today confirmed that the strain of avian flu found on the free-range egg unit near Banbury, Oxfordshire, is highly pathogenic H7N7.","Avian Flu Update: Family Speaks of Loss","FarmersWeeklyInteractive","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1455","Friday, June 06, 2008","UK - Preliminary analysis also indicates that this H7N7 strain is likely to be related to viruses which have occasionally been detected in domestic poultry and wild birds elsewhere in Europe. Further laboratory tests are in progress. ","AI Outbreak Appears Related to European Strain","ThePoultrySite.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1456","Thursday, June 05, 2008","SAN FRANCISCO, US - Japan has temporarily stopped importing chicken from Arkansas, while the United States has suspended poultry exports to Russia from Arkansas for 90 days, a Tyson Foods Inc. executive said Wednesday.","Tyson Bird-Flu Find Curbs Exports to Japan, Russia","MarketWatch","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1457","Thursday, June 05, 2008","WASHINGTON, US - New U.S. government pandemic guidelines propose stockpiling millions more doses of the antiviral drug Tamiflu to help protect people from infection, and recommend that each household store protective masks.","New Bird Flu Plan Suggests More Drug Stockpiles","National Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1458","Thursday, June 05, 2008","UK -The Temporary Control Zone set up in Oxfordshire around the avian flu outbreak has been replaced with Protection and Surveillance Zones. ","Avian Flu Temporary Control Zone Replaced by SZ and PZ","Farmers Guardian","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1459","Wednesday, June 04, 2008","UK - The Chief Veterinary Officer, Nigel Gibbens, has today confirmed Avian Influenza in chickens on premises near Banbury in Oxfordshire after preliminary tests were positive for the H7 strain. All birds on the premises will be slaughtered as a precautionary measure.","Bird Flu Back in Britain","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1460","Wednesday, June 04, 2008","UK - Experiments that produced hybrids shows avian, human flu strains 'reassort' and exchange genes ","Bird, Human Influenza Viruses Merged in Gov't Study","HStoday","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1461","Monday, June 23, 2008","PARIS, FRANCE - The situation with regard to the avian influenza today ""is neither better nor worse"" compared to a decade ago and French authorities remain as much vigilant as ever before, Didier Houssin, France's director general for public health, has said. ","French Authorities Remain Vigilant on Bird Flu","ChinaView","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1462","Monday, June 23, 2008","SWABI, PAKISTAN - The district health department and World Health Organisation (WHO) have closed down a poultry farm at Tordher village after confirmation of bird flu reported from the samples sent to Islamabad laboratories for test on Sunday.","Bird Flu Outbreak Kills 6,000 Chicks","TheNation","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1463","Monday, June 23, 2008","UK - Neither pictures, books, viruses nor bacteria are controlled by boundaries drawn on a map. No law prevents birds flying along their traditional migratory paths as they scatter type A strains of influenza, including avian flu H5 and H7 subtypes, before reaching British hen runs and village ponds.","Stopping Bird Flu in the UK","TimesOnline","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1464","Friday, June 20, 2008","UK - Poultry farmers across Britain have been warned to consider the possibility that any disease that fails to respond to treatment might be low pathogenic avian flu.","Poultry Farmers' Avian Flu Warning","Farmers Guardian","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1465","Friday, June 20, 2008","GENERAL - The massive global effort to control highly pathogenic avian influenza had not only led to improved responses to outbreaks in poultry, it had motivated Governments to outline or improve contingency plans to mitigate the direct medical and economic effects of possible flu epidemics among humans, or other threats, the United Nations System Influenza Coordinator said today.","UN Press Conference on Avian Influenza Threat","ISRIA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1466","Friday, June 20, 2008","US - Asian bird flu and its connection to Alaska was big news a few years ago, when dozens of Alaska scientists started checking birds migrating from Asia. So far, the news from the field is good.","Alaska Pathway Seems Free of Deadly Bird Flu","AlaskaReport","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1467","Friday, June 20, 2008","NORTH KOREA - The Democratic People's Republic of Korea (DPRK) on Thursday denied allegations of a bird flu outbreak in the country. ","North Korea in Denial Over Bird Flu","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1468","Thursday, June 19, 2008","CANADA - The federal government will expand its avian influenza surveillance for commercial poultry flocks in Canada, it announced recently.","Canada Boosts its Bird Flu Surveillance","Canada.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1469","Thursday, June 19, 2008","INDIA - In the light of the latest surge in the price of maize to an all-time high of Rs 1040 per quintal, National Egg Co Ordination Committee (NECC) has reiterated its appeal to the government to immediately ban forward trading in maize and soya meal, and, canalize the exports through a designated government agency and ban export by private traders. ","Forward Trading Killing the Poultry Industry, says NECC","Financial Express","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1470","Thursday, June 19, 2008","UK - Britain may now relax the protection zones it set up this month to contain an outbreak of bird flu at a chicken farm since the measures seemed to have been successful, the European Commission said on Wednesday.","EU Allows Relaxing of UK Bird Flu Protection Zone","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1471","Wednesday, June 18, 2008","CHINA - State press have said that authorities in southern China have begun destroying poultry after bird flu was detected to stop the disease from spreading, according to The Straits Times. ","Bird Flu Hits Guangdong Province","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1472","Wednesday, June 18, 2008","AUSTRALIA - CSL has received approval to register Panvax for humans ","Authorities Approve Avian Flu Vaccine","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1473","Wednesday, June 18, 2008","CAMBODIA - It is important for Cambodia to remain vigilant for possible re-occurrence of avian influenza, as Cambodia shares borders with Vietnam and Thailand where outbreaks of the pathogenic virus continued to occur, said a statement on Tuesday.","Cambodia Remain Vigilant on Bird Flu","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1474","Wednesday, June 18, 2008","HONG KONG - Imports of live poultry and other products from Xinhui, Jiangmen in Guangdong have been suspended for 21 days. 
","Bird Flu Infections Force Ban on Imports","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1475","Tuesday, June 17, 2008","HONG KONG - An outbreak of the deadly H5N1 bird flu virus in poultry in Hong Kong food markets has led to the culling of live poultry across the city.","Hong Kong Battling with Bird Flu Outbreak","News-Medical.Net","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1476","Tuesday, June 17, 2008","US - State officials are checking backyard chickens in an area of western Arkansas to see if they have avian influenza, cases of which led to the destruction of 15,000 hens earlier this month.

","More Ark. Poultry Flocks Checked for Bird Flu","BaxterBulletin","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1477","Tuesday, June 17, 2008","HANOI, VIETNAM - Vietnam's central Quang Ngai province has been stricken by bird flu, raising the number of affected localities to two, local newspapers reported Tuesday.","Bird Flu Hits Vietnam's Quang Ngai Province","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1478","Monday, June 16, 2008","PHILIPPINES - President Arroyo has directed the Department of Agriculture (DA) to intensify the monitoring of the entry and importation of poultry particularly from other countries with reported incidents of bird flu to safeguard the people the R60-billion poultry industry from Avian virus, the Palace said yesterday.","Bird Flu Watch Intensified","Tempo","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1479","Monday, June 16, 2008","LONDON, UK - Sanofi-Aventis (SASY.PA: Quote, Profile, Research) is to donate 60 million doses of its H5N1 bird flu vaccine to the World Health Organisation, the French drugmaker said on Monday.","Sanofi Gives 60 mln H5N1 Flu Vaccine Shots to WHO","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1480","Friday, June 13, 2008","UK - Bird flu tests will be carried out today on seven swans found dead in a river near Caernarfon.","Swans Tested for Bird Flu in Caernarfon","DailyPost","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3540"
"1481","Thursday, July 03, 2008","LOS ANGELES, US - More than two dozen promising and novel compounds have been isolated from which new ""designer drugs"" might be developed to combat ""bird flu,"" according to a new study. ","New Drug Candidates Identified to Combat ""Bird Flu""","ChinaView","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
"1482","Wednesday, July 02, 2008","HONG KONG - Live chicken sales resumed in markets across Hong Kong Wednesday after a 21-day ban on poultry imports and sales following a bird flu outbreak. ","Live Chicken Sales Resume in Hong Kong","M&G","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
"1483","Wednesday, July 02, 2008","AUSTRALIA - Australian Nobel Laureate for Medicine, Peter Doherty, believes a bird flu pandemic is becoming less likely.","Nobel Prize-Winner Optimistic about Stopping Avian Flu","ABCrural","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
"1484","Tuesday, July 01, 2008","AUSTRALIA - An international conference in Brisbane has been told that it is unlikely a deadly strain of the bird flu virus will ever reach Australia.","Bird Flu Virus 'Unlikely to Reach Australia'","ABCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
"1485","Tuesday, July 01, 2008","TOKYO, JAPAN - The governments of Japan, China and South Korea are making joint preparations in the event of an outbreak of a new strain of avian flu.","Pacific Rim Prepares for New Avian Flu","UPI.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
"1486","Tuesday, July 01, 2008","HONG KONG - Government officials in Hong Kong, in an effort to stem to spread of the H5N1 avian influenza virus, recently followed through with their proposal to ban live poultry from overnight stays in market stalls and retail outlets.","Hong Kong Places Curbs on Market Poultry","CIDRAP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520"
